Uniqueid,Word,Condition,Listnum,Spatial_Input_Position,Temporal_Input_Position,Spatial_Recall_Order,Initial_RT_Time,Length,Correct,Distance_From_Correct,Order_Type,Serial_Pos_Encoded,Word_Reading,Output_Rank
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,BANKER,"temporal, read aloud",3,7,1,5,11.935,8,0,4,Temporal,1,Aloud,1
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,CHILD,"temporal, read aloud",3,3,2,6,23.9832,8,0,4,Temporal,2,Aloud,5
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,CRITIC,"temporal, read aloud",3,5,3,4,22.4596,8,0,1,Temporal,3,Aloud,4
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,QUEEN,"temporal, read aloud",3,6,4,8,28.6014,8,0,4,Temporal,4,Aloud,8
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,ROBBER,"temporal, read aloud",3,4,5,3,25.3897,8,0,2,Temporal,5,Aloud,6
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,TEMPLE,"temporal, read aloud",3,1,6,1,16.1516,8,0,5,Temporal,6,Aloud,2
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,TURNIP,"temporal, read aloud",3,2,7,2,17.9661,8,0,5,Temporal,7,Aloud,3
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,YARN,"temporal, read aloud",3,8,8,7,26.9252,8,0,1,Temporal,8,Aloud,7
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,CRIB,"temporal, read aloud",4,3,1,3,128.3281,8,0,2,Temporal,1,Aloud,4
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,DRILL,"temporal, read aloud",4,8,2,4,121.9524,8,0,2,Temporal,2,Aloud,1
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,GOBLIN,"temporal, read aloud",4,4,3,2,126.6884,8,0,1,Temporal,3,Aloud,3
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,GRAPE,"temporal, read aloud",4,1,4,1,123.4888,8,0,3,Temporal,4,Aloud,2
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,HARP,"temporal, read aloud",4,7,5,6,135.9757,8,0,1,Temporal,5,Aloud,8
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,MARROW,"temporal, read aloud",4,2,6,7,134.0133,8,0,1,Temporal,6,Aloud,7
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,RIVER,"temporal, read aloud",4,5,7,8,132.4329,8,0,1,Temporal,7,Aloud,6
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,WAITER,"temporal, read aloud",4,6,8,5,130.4665,8,0,3,Temporal,8,Aloud,5
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,ANKLE,"temporal, read aloud",5,12,1,7,18.4211,12,0,6,Temporal,1,Aloud,6
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,CURTAIN,"temporal, read aloud",5,1,2,1,5.7251,12,0,1,Temporal,2,Aloud,1
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,EXPERT,"temporal, read aloud",5,4,3,5,10.2908,12,0,2,Temporal,3,Aloud,3
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,FARMER,"temporal, read aloud",5,5,4,4,8.5572,12,1,0,Temporal,4,Aloud,2
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,FRUIT,"temporal, read aloud",5,11,5,3,14.5004,12,0,2,Temporal,5,Aloud,5
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,HEART,"temporal, read aloud",5,6,6,8,12.915,12,0,2,Temporal,6,Aloud,4
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,PERCH,"temporal, read aloud",5,7,7,11,30.347,12,0,4,Temporal,7,Aloud,12
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,PIGMENT,"temporal, read aloud",5,9,8,10,28.5489,12,0,2,Temporal,8,Aloud,11
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,RELISH,"temporal, read aloud",5,2,9,12,25.1249,12,0,3,Temporal,9,Aloud,9
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SALT,"temporal, read aloud",5,10,10,9,26.8434,12,0,1,Temporal,10,Aloud,10
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SUNRISE,"temporal, read aloud",5,8,11,2,22.8917,12,0,9,Temporal,11,Aloud,8
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,TUBA,"temporal, read aloud",5,3,12,6,20.9243,12,0,6,Temporal,12,Aloud,7
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,ATOM,"temporal, read aloud",6,6,1,13,61.4028,16,0,12,Temporal,1,Aloud,14
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,BEAST,"temporal, read aloud",6,7,2,14,63.3228,16,0,12,Temporal,2,Aloud,15
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,COUSIN,"temporal, read aloud",6,12,3,7,45.0658,16,0,4,Temporal,3,Aloud,7
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,GARLIC,"temporal, read aloud",6,11,4,15,65.4423,16,0,11,Temporal,4,Aloud,16
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,GLOBE,"temporal, read aloud",6,14,5,10,59.307,16,0,5,Temporal,5,Aloud,13
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,HAND,"temporal, read aloud",6,2,6,2,33.9163,16,0,4,Temporal,6,Aloud,2
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,LEADER,"temporal, read aloud",6,1,7,1,31.852,16,0,6,Temporal,7,Aloud,1
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,MAILBOX,"temporal, read aloud",6,13,8,3,46.7635,16,0,5,Temporal,8,Aloud,8
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,PARROT,"temporal, read aloud",6,16,9,12,57.5878,16,0,3,Temporal,9,Aloud,12
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SCALLOP,"temporal, read aloud",6,15,10,5,43.2357,16,0,5,Temporal,10,Aloud,6
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SHERIFF,"temporal, read aloud",6,8,11,6,41.6288,16,0,5,Temporal,11,Aloud,5
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SIBLING,"temporal, read aloud",6,5,12,4,50.1554,16,0,8,Temporal,12,Aloud,9
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,TERMITE,"temporal, read aloud",6,10,13,16,38.2648,16,0,3,Temporal,13,Aloud,3
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,TRUCK,"temporal, read aloud",6,9,14,11,52.6848,16,0,3,Temporal,14,Aloud,10
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,ULCER,"temporal, read aloud",6,3,15,9,40.0362,16,0,6,Temporal,15,Aloud,4
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,WOMAN,"temporal, read aloud",6,4,16,8,55.5953,16,0,8,Temporal,16,Aloud,11
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,ANTLER,"temporal, read aloud",7,13,1,11,44.1027,16,0,10,Temporal,1,Aloud,12
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,BLADE,"temporal, read aloud",7,5,2,13,46.1253,16,0,11,Temporal,2,Aloud,13
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,CHEST,"temporal, read aloud",7,11,3,15,48.3148,16,0,12,Temporal,3,Aloud,14
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,COLLEGE,"temporal, read aloud",7,1,4,6,22.9539,16,0,2,Temporal,4,Aloud,1
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,CRAB,"temporal, read aloud",7,15,5,12,42.0873,16,0,7,Temporal,5,Aloud,11
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,MILDEW,"temporal, read aloud",7,3,6,1,24.2207,16,0,5,Temporal,6,Aloud,2
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,PADDLE,"temporal, read aloud",7,9,7,14,50.0294,16,0,7,Temporal,7,Aloud,15
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,PORK,"temporal, read aloud",7,10,8,16,51.6568,16,0,8,Temporal,8,Aloud,16
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,PUDDLE,"temporal, read aloud",7,2,9,7,28.206,16,0,2,Temporal,9,Aloud,4
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SHELF,"temporal, read aloud",7,16,10,3,26.5519,16,0,7,Temporal,10,Aloud,3
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SHIRT,"temporal, read aloud",7,4,11,2,31.3793,16,0,9,Temporal,11,Aloud,5
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SHORTS,"temporal, read aloud",7,14,12,4,33.0855,16,0,8,Temporal,12,Aloud,6
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SKILLET,"temporal, read aloud",7,6,13,9,35.2937,16,0,4,Temporal,13,Aloud,7
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SMOG,"temporal, read aloud",7,8,14,10,36.8375,16,0,4,Temporal,14,Aloud,8
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SPOON,"temporal, read aloud",7,12,15,8,38.3835,16,0,7,Temporal,15,Aloud,9
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,TRENCH,"temporal, read aloud",7,7,16,5,40.0015,16,0,11,Temporal,16,Aloud,10
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,DRINK,"temporal, read aloud",8,1,1,5,9.3941,8,0,4,Temporal,1,Aloud,1
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,FUNGUS,"temporal, read aloud",8,6,2,3,23.5902,8,0,1,Temporal,2,Aloud,8
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,LASER,"temporal, read aloud",8,8,3,7,22.1217,8,0,4,Temporal,3,Aloud,7
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,NEUTRON,"temporal, read aloud",8,3,4,4,18.2169,8,1,0,Temporal,4,Aloud,5
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,RIFLE,"temporal, read aloud",8,5,5,6,20.2973,8,0,1,Temporal,5,Aloud,6
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,STICKER,"temporal, read aloud",8,7,6,1,10.9433,8,0,5,Temporal,6,Aloud,2
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,TABLE,"temporal, read aloud",8,4,7,2,15.2817,8,0,5,Temporal,7,Aloud,3
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,TYPIST,"temporal, read aloud",8,2,8,8,16.7858,8,1,0,Temporal,8,Aloud,4
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,BEEF,"temporal, read aloud",9,7,1,10,4.715,12,0,9,Temporal,1,Aloud,1
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,BRANDY,"temporal, read aloud",9,12,2,11,25.3703,12,0,9,Temporal,2,Aloud,11
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,FLEET,"temporal, read aloud",9,9,3,6,32.0739,12,0,3,Temporal,3,Aloud,12
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,FOREST,"temporal, read aloud",9,2,4,9,13.4908,12,0,5,Temporal,4,Aloud,5
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,GAZELLE,"temporal, read aloud",9,4,5,7,19.4507,12,0,2,Temporal,5,Aloud,8
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,GRAVEL,"temporal, read aloud",9,1,6,8,21.8268,12,0,2,Temporal,6,Aloud,9
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,LIVER,"temporal, read aloud",9,11,7,12,23.1867,12,0,5,Temporal,7,Aloud,10
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,PERFUME,"temporal, read aloud",9,8,8,1,6.3231,12,0,7,Temporal,8,Aloud,2
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,PUPPY,"temporal, read aloud",9,6,9,5,17.9036,12,0,4,Temporal,9,Aloud,7
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,RABBIT,"temporal, read aloud",9,10,10,4,15.5621,12,0,6,Temporal,10,Aloud,6
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SCARF,"temporal, read aloud",9,5,11,2,9.3071,12,0,9,Temporal,11,Aloud,3
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,SUNSET,"temporal, read aloud",9,3,12,3,11.5415,12,0,9,Temporal,12,Aloud,4
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,BEAKER,"temporal, read aloud",10,2,1,7,15.0921,8,0,6,Temporal,1,Aloud,6
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,DONOR,"temporal, read aloud",10,6,2,8,18.652,8,0,6,Temporal,2,Aloud,8
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,FLAG,"temporal, read aloud",10,7,3,1,3.9164,8,0,2,Temporal,3,Aloud,1
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,LOVER,"temporal, read aloud",10,3,4,6,11.4364,8,0,2,Temporal,4,Aloud,5
ANB7TY6QCF5IK:3GFK2QRXXAOWJ18YZBY1KLP6FMKW5K,PATIENT,"temporal, read aloud",10,5,5,2,9.1984,8,0,3,Temporal,5,Aloud,4
