Uniqueid,Word,Condition,Listnum,Spatial_Input_Order,Temporal_Input_Position,Spatial_Recall_Order,Initial_RT_Time,Length,Correct,Distance_From_Correct,Order_Type,Serial_Pos_Encoded,Word_Reading,Output_Rank,List_Type
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",9,2,2,1,3.4035999999998605,12,0,1,Spatial,2,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",9,12,12,2,6.2985,12,0,10,Spatial,12,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",9,4,4,3,7.5295,12,0,1,Spatial,4,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",9,10,10,4,10.253199999999953,12,0,6,Spatial,10,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",9,7,7,5,14.4845,12,0,2,Spatial,7,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",9,1,1,6,15.658300000000047,12,0,5,Spatial,1,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",9,11,11,7,16.98009999999986,12,0,4,Spatial,11,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",9,9,9,8,8.737399999999907,12,0,1,Spatial,9,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",9,6,6,9,21.307399999999905,12,0,3,Spatial,6,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",9,3,3,10,22.48289999999991,12,0,7,Spatial,3,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",9,5,5,11,24.44509999999986,12,0,6,Spatial,5,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",9,8,8,12,25.829099999999862,12,0,4,Spatial,8,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",10,10,10,1,3.9311999999999534,12,0,9,Spatial,10,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",10,9,9,2,5.143699999999954,12,0,7,Spatial,9,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",10,8,8,3,6.42,12,0,5,Spatial,8,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",10,11,11,4,9.819,12,0,7,Spatial,11,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",10,6,6,5,10.953699999999953,12,0,1,Spatial,6,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",10,2,2,6,12.902799999999814,12,0,4,Spatial,2,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",10,4,4,7,16.50009999999986,12,0,3,Spatial,4,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",10,1,1,8,12.530299999999814,12,0,7,Spatial,1,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",10,5,5,9,22.650199999999952,12,0,4,Spatial,5,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",10,7,7,10,23.502399999999906,12,0,3,Spatial,7,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",10,12,12,11,24.931199999999954,12,0,1,Spatial,12,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",10,3,3,12,26.151699999999952,12,0,9,Spatial,3,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",11,3,3,1,2.972,12,0,2,Spatial,3,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",11,4,4,2,3.9715,12,0,2,Spatial,4,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",11,6,6,3,6.5981,12,0,3,Spatial,6,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",11,9,9,4,8.757800000000046,12,0,5,Spatial,9,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",11,5,5,5,12.823199999999954,12,1,0,Spatial,5,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",11,11,11,6,14.856099999999861,12,0,5,Spatial,11,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",11,1,1,7,18.951300000000046,12,0,6,Spatial,1,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",11,2,2,8,21.41409999999986,12,0,6,Spatial,2,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",11,12,12,9,23.799800000000047,12,0,3,Spatial,12,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",11,8,8,10,24.8695,12,0,2,Spatial,8,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",11,10,10,11,27.290399999999906,12,0,1,Spatial,10,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",11,7,7,12,30.222,12,0,5,Spatial,7,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",12,7,7,1,5.942899999999907,12,0,6,Spatial,7,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",12,2,2,2,7.328,12,1,0,Spatial,2,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",12,9,9,3,9.212199999999953,12,0,6,Spatial,9,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",12,3,3,4,16.259,12,0,1,Spatial,3,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",12,12,12,5,18.329300000000046,12,0,7,Spatial,12,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",12,1,1,6,21.416300000000046,12,0,5,Spatial,1,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",12,8,8,7,26.451399999999907,12,0,1,Spatial,8,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",12,5,5,8,27.906600000000093,12,0,3,Spatial,5,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",12,4,4,9,28.975699999999954,12,0,5,Spatial,4,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",12,6,6,10,31.842800000000047,12,0,4,Spatial,6,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",12,10,10,11,32.915100000000095,12,0,1,Spatial,10,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",12,11,11,12,34.11469999999996,12,0,1,Spatial,11,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",13,7,7,1,3.6268000000000464,12,0,6,Spatial,7,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",13,5,5,2,4.91,12,0,3,Spatial,5,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",13,11,11,3,5.9655,12,0,8,Spatial,11,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",13,12,12,4,8.965100000000094,12,0,8,Spatial,12,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",13,6,6,5,10.997199999999953,12,0,1,Spatial,6,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",13,1,1,6,14.264600000000094,12,0,5,Spatial,1,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",13,4,4,7,15.270300000000047,12,0,3,Spatial,4,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",13,10,10,8,18.483199999999954,12,0,2,Spatial,10,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",13,2,2,9,19.45,12,0,7,Spatial,2,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",13,9,9,10,23.353100000000094,12,0,1,Spatial,9,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",13,3,3,11,24.401800000000048,12,0,8,Spatial,3,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",13,8,8,12,25.707800000000045,12,0,4,Spatial,8,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",14,11,11,1,4.929800000000046,12,0,10,Spatial,11,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",14,3,3,2,6.664,12,0,1,Spatial,3,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",14,9,9,3,8.001100000000093,12,0,6,Spatial,9,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",14,4,4,4,11.6335,12,1,0,Spatial,4,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",14,1,1,5,13.737199999999953,12,0,4,Spatial,1,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",14,7,7,6,15.200600000000094,12,0,1,Spatial,7,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",14,8,8,7,18.5165,12,0,1,Spatial,8,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",14,12,12,8,19.619600000000094,12,0,4,Spatial,12,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",14,2,2,9,22.389699999999955,12,0,7,Spatial,2,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",14,10,10,10,27.929899999999908,12,1,0,Spatial,10,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",14,5,5,11,28.973899999999908,12,0,6,Spatial,5,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",14,6,6,12,30.282100000000092,12,0,6,Spatial,6,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",15,1,1,1,23.719300000000047,12,1,0,Spatial,1,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",15,8,8,2,26.108700000000187,12,0,6,Spatial,8,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",15,10,10,3,27.184,12,0,7,Spatial,10,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",15,7,7,4,31.838700000000188,12,0,3,Spatial,7,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",15,11,11,5,32.79980000000005,12,0,6,Spatial,11,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",15,3,3,6,73.49980000000005,12,0,3,Spatial,3,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",15,2,2,7,40.90340000000014,12,0,5,Spatial,2,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",15,12,12,8,44.06470000000019,12,0,4,Spatial,12,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",15,9,9,9,47.172,12,1,0,Spatial,9,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",15,6,6,10,54.4435,12,0,4,Spatial,6,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",15,5,5,11,63.11420000000019,12,0,6,Spatial,5,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",15,4,4,12,64.7191,12,0,8,Spatial,4,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",16,5,5,1,8.165300000000046,12,0,4,Spatial,5,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",16,10,10,2,13.396699999999953,12,0,8,Spatial,10,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",16,7,7,3,17.224800000000048,12,0,4,Spatial,7,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",16,3,3,4,18.27759999999986,12,0,1,Spatial,3,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",16,6,6,5,21.364199999999954,12,0,1,Spatial,6,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",16,8,8,6,24.11089999999991,12,0,2,Spatial,8,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",16,1,1,7,25.379199999999955,12,0,6,Spatial,1,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",16,4,4,8,28.348300000000048,12,0,4,Spatial,4,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",16,2,2,9,30.996699999999954,12,0,7,Spatial,2,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",16,11,11,10,38.6935,12,0,1,Spatial,11,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",16,9,9,11,39.677300000000045,12,0,2,Spatial,9,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",16,12,12,12,40.935,12,1,0,Spatial,12,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",17,11,11,1,2.6503000000000467,12,0,10,Spatial,11,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",17,7,7,2,4.154899999999907,12,0,5,Spatial,7,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",17,12,12,3,5.3703000000000465,12,0,9,Spatial,12,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",17,8,8,4,9.521399999999907,12,0,4,Spatial,8,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",17,4,4,5,10.996199999999954,12,0,1,Spatial,4,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",17,9,9,6,13.755300000000046,12,0,3,Spatial,9,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",17,2,2,7,17.01130000000005,12,0,5,Spatial,2,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",17,1,1,8,19.884899999999906,12,0,7,Spatial,1,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",17,10,10,9,22.092300000000048,12,0,1,Spatial,10,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",17,6,6,10,23.235699999999955,12,0,4,Spatial,6,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",17,3,3,11,25.1305,12,0,8,Spatial,3,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",17,5,5,12,26.419899999999906,12,0,7,Spatial,5,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",18,8,8,1,12.787699999999953,12,0,7,Spatial,8,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",18,1,1,2,14.658899999999907,12,0,1,Spatial,1,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",18,10,10,3,18.005899999999908,12,0,7,Spatial,10,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",18,2,2,4,19.076,12,0,2,Spatial,2,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",18,6,6,5,22.579699999999953,12,0,1,Spatial,6,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",18,9,9,6,23.835399999999908,12,0,3,Spatial,9,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",18,7,7,7,26.738800000000047,12,1,0,Spatial,7,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",18,12,12,8,27.714199999999952,12,0,4,Spatial,12,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",18,5,5,9,30.179399999999905,12,0,4,Spatial,5,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",18,3,3,10,33.050199999999954,12,0,7,Spatial,3,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",18,4,4,11,35.602699999999956,12,0,7,Spatial,4,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",18,11,11,12,31.649,12,0,1,Spatial,11,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",19,12,12,1,3.9105,12,0,11,Spatial,12,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",19,5,5,2,6.239800000000047,12,0,3,Spatial,5,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",19,10,10,3,9.9195,12,0,7,Spatial,10,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",19,6,6,4,12.934599999999861,12,0,2,Spatial,6,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",19,8,8,5,14.030699999999953,12,0,3,Spatial,8,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",19,11,11,6,16.78440000000014,12,0,5,Spatial,11,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",19,9,9,7,18.071000000000232,12,0,2,Spatial,9,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",19,4,4,8,20.84859999999986,12,0,4,Spatial,4,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",19,2,2,9,27.176699999999954,12,0,7,Spatial,2,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",19,7,7,10,30.30059999999986,12,0,3,Spatial,7,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",19,1,1,11,24.42459999999986,12,0,10,Spatial,1,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",19,3,3,12,34.31919999999995,12,0,9,Spatial,3,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",20,11,11,1,3.800399999999907,12,0,10,Spatial,11,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",20,2,2,2,5.046,12,1,0,Spatial,2,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",20,8,8,3,6.6135,12,0,5,Spatial,8,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",20,3,3,4,10.33569999999972,12,0,1,Spatial,3,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",20,9,9,5,12.447299999999814,12,0,4,Spatial,9,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",20,6,6,6,13.752799999999814,12,1,0,Spatial,6,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",20,7,7,7,18.9765,12,1,0,Spatial,7,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",20,10,10,8,19.935599999999628,12,0,2,Spatial,10,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",20,12,12,9,21.002599999999628,12,0,3,Spatial,12,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",20,4,4,10,24.68059999999963,12,0,6,Spatial,4,Silent,10,Fixed
